year,trif-id,frs-id,fac-name,address,city,county,st,zip,10. BIA,11. TRIBE,12. LATITUDE,13. LONGITUDE,14. HORIZONTAL DATUM,15. PARENT CO NAME,16. PARENT CO DB NUM,17. STANDARD PARENT CO NAME,18. FEDERAL FACILITY,19. INDUSTRY SECTOR CODE,20. INDUSTRY SECTOR,21. PRIMARY SIC,22. SIC 2,23. SIC 3,24. SIC 4,25. SIC 5,26. SIC 6,27. PRIMARY NAICS,28. NAICS 2,29. NAICS 3,30. NAICS 4,31. NAICS 5,32. NAICS 6,33. DOC_CTRL_NUM,34. CHEMICAL,35. ELEMENTAL METAL INCLUDED,36. CAS #/COMPOUND ID,37. SRS ID,38. CLEAN AIR ACT CHEMICAL,39. CLASSIFICATION,40. METAL,41. METAL CATEGORY,42. CARCINOGEN,43. FORM TYPE,44. UNIT OF MEASURE,45. 5.1 - FUGITIVE AIR,46. 5.2 - STACK AIR,47. 5.3 - WATER,48. 5.4 - UNDERGROUND,49. 5.4.1 - UNDERGROUND CL I,50. 5.4.2 - UNDERGROUND C II-V,51. 5.5.1 - LANDFILLS,52. 5.5.1A - RCRA C LANDFILL,53. 5.5.1B - OTHER LANDFILLS,54. 5.5.2 - LAND TREATMENT,55. 5.5.3 - SURFACE IMPNDMNT,56. 5.5.3A - RCRA SURFACE IM,57. 5.5.3B - OTHER SURFACE I,58. 5.5.4 - OTHER DISPOSAL,59. ON-SITE RELEASE TOTAL,60. 6.1 - POTW - TRNS RLSE,61. 6.1 - POTW - TRNS TRT,62. POTW - TOTAL TRANSFERS,63. 6.2 - M10,64. 6.2 - M41,65. 6.2 - M62,66. 6.2 - M40 METAL,67. 6.2 - M61 METAL,68. 6.2 - M71,69. 6.2 - M81,70. 6.2 - M82,71. 6.2 - M72,72. 6.2 - M63,73. 6.2 - M66,74. 6.2 - M67,75. 6.2 - M64,76. 6.2 - M65,77. 6.2 - M73,78. 6.2 - M79,79. 6.2 - M90,80. 6.2 - M94,81. 6.2 - M99,82. OFF-SITE RELEASE TOTAL,83. 6.2 - M20,84. 6.2 - M24,85. 6.2 - M26,86. 6.2 - M28,87 6.2 - M93,88. OFF-SITE RECYCLED TOTAL,89. 6.2 - M56,90. 6.2 - M92,91. OFF-SITE ENERGY RECOVERY T,92. 6.2 - M40 NON-METAL,93. 6.2 - M50,94. 6.2 - M54,95. 6.2 - M61 NON-METAL,96. 6.2 - M69,97. 6.2 - M95,98. OFF-SITE TREATED TOTAL,99. 6.2 - UNCLASSIFIED,100. 6.2 - TOTAL TRANSFER,101. TOTAL RELEASES,102. 8.1 - RELEASES,103. 8.1A - ON-SITE CONTAINED,104. 8.1B - ON-SITE OTHER ,105. 8.1C - OFF-SITE CONTAIN,106. 8.1D - OFF-SITE OTHER R,107. 8.2 - ENERGY RECOVER ON,108. 8.3 - ENERGY RECOVER OF,109. 8.4 - RECYCLING ON SITE,110. 8.5 - RECYCLING OFF SIT,111. 8.6 - TREATMENT ON SITE,112. 8.7 - TREATMENT OFF SITE,113. PRODUCTION WSTE (8.1-8.7),114. 8.8 - ONE-TIME RELEASE,115. PROD_RATIO_OR_ ACTIVITY,116. 8.9 - PRODUCTION RATIO
2019,91730SPRCT11200,110000477617,STEELSCAPE LLC,11200 ARROW RT,RANCHO CUCAMONGA,SAN BERNARDINO,CA,91730,,,34.09918,-117.56077,NAD83,NS BLUESCOPE HOLDINGS USA LLC,NA,NS BLUESCOPE HOLDINGS USA LLC,NO,332,Fabricated Metals,,,,,,,332812,,,,,,1319217854633,Certain glycol ethers,NO,N230,649541,YES,TRI,NO,0,NO,R,Pounds,13.26,90.4,0,0,0,0,0,0,0,0,0,0,0,0,103.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19556.72,0,19556.72,0,0,0,0,0,0,0,0,19556.72,103.66,0,0,103.66,0,0,45198.23,19556.72,0,0,0,0,64858.61,,PRODUCTION,1
2019,93308BTZLB3050P,110000481639,SUEZ WATER TECHNOLOGIES & SOLUTIONS INC - BAKERSFIELD,3050 PEGASUS RD,BAKERSFIELD,KERN,CA,93308,,,35.43291,-119.06474,NAD83,SUEZ TREATMENT SOLUTIONS INC,63136592,SUEZ TREATMENT SOLUTIONS INC,NO,325,Chemicals,,,,,,,325998,,,,,,1319217886252,"1,2,4-Trimethylbenzene",NO,95636,16261,NO,TRI,NO,0,NO,R,Pounds,120,38,0,0,0,0,0,0,0,0,0,0,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,159,0,0,160,1,0,0,0,0,0,0,0,161,,PRODUCTION,0.91
2019,90058CLGHR3049E,110000497917,SMITHFIELD PACKAGED MEATS CORP,3049 E VERNON AVE,LOS ANGELES,LOS ANGELES,CA,90058,,,34.007246,-118.21929,NAD83,UNITED GLOBAL FOODS US HOLDINGS INC,432050553,UNITED GLOBAL FOODS US HOLDINGS INC,NO,311,Food,,,,,,,311611,311612,311613,,,,1319218115513,Ammonia,NO,7664417,152389,NO,TRI,NO,0,NO,R,Pounds,28000,8700,0,0,0,0,0,0,0,0,0,0,0,0,36700,0,23000,23000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23000,0,23000,36700,0,0,36700,0,0,0,0,0,0,0,23000,59700,,PRODUCTION,1.53
2019,91730SPRCT11200,110000477617,STEELSCAPE LLC,11200 ARROW RT,RANCHO CUCAMONGA,SAN BERNARDINO,CA,91730,,,34.09918,-117.56077,NAD83,NS BLUESCOPE HOLDINGS USA LLC,NA,NS BLUESCOPE HOLDINGS USA LLC,NO,332,Fabricated Metals,,,,,,,332812,,,,,,1319217854583,n-Butyl alcohol,NO,71363,4739,NO,TRI,NO,0,NO,R,Pounds,7.26,49.53,0,0,0,0,0,0,0,0,0,0,0,0,56.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10715.11,0,10715.11,0,0,0,0,0,0,0,0,10715.11,56.79,0,0,56.79,0,0,24764.09,10715.11,0,0,0,0,35535.99,,PRODUCTION,1
2019,91730SPRCT11200,110000477617,STEELSCAPE LLC,11200 ARROW RT,RANCHO CUCAMONGA,SAN BERNARDINO,CA,91730,,,34.09918,-117.56077,NAD83,NS BLUESCOPE HOLDINGS USA LLC,NA,NS BLUESCOPE HOLDINGS USA LLC,NO,332,Fabricated Metals,,,,,,,332812,,,,,,1319217854645,Chromium compounds (except for chromite ore mined in the Transvaal Region),NO,N090,649475,YES,TRI,YES,1,NO,R,Pounds,0.64,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41207,0,0,41207,0,0,0,0,0,0,0,0,0,0,0,41207,0.68,0,0,0.68,0,0,0,0,0,41207,0,0,41207.68,,PRODUCTION,1
2019,91730SPRCT11200,110000477617,STEELSCAPE LLC,11200 ARROW RT,RANCHO CUCAMONGA,SAN BERNARDINO,CA,91730,,,34.09918,-117.56077,NAD83,NS BLUESCOPE HOLDINGS USA LLC,NA,NS BLUESCOPE HOLDINGS USA LLC,NO,332,Fabricated Metals,,,,,,,332812,,,,,,1319217854607,"1,2,4-Trimethylbenzene",NO,95636,16261,NO,TRI,NO,0,NO,R,Pounds,11.21,76.45,0,0,0,0,0,0,0,0,0,0,0,0,87.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16538.46,0,16538.46,0,0,0,0,0,0,0,0,16538.46,87.66,0,0,87.66,0,0,38222.63,16538.46,0,0,0,0,54848.75,,PRODUCTION,1
2019,93308BTZLB3050P,110000481639,SUEZ WATER TECHNOLOGIES & SOLUTIONS INC - BAKERSFIELD,3050 PEGASUS RD,BAKERSFIELD,KERN,CA,93308,,,35.43291,-119.06474,NAD83,SUEZ TREATMENT SOLUTIONS INC,63136592,SUEZ TREATMENT SOLUTIONS INC,NO,325,Chemicals,,,,,,,325998,,,,,,1319217886264,Naphthalene,NO,91203,13326,YES,TRI,NO,0,YES,R,Pounds,100,3,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,108,0,0,100,5,0,0,0,0,0,0,0,105,,PRODUCTION,0.91
2019,91730SPRCT11200,110000477617,STEELSCAPE LLC,11200 ARROW RT,RANCHO CUCAMONGA,SAN BERNARDINO,CA,91730,,,34.09918,-117.56077,NAD83,NS BLUESCOPE HOLDINGS USA LLC,NA,NS BLUESCOPE HOLDINGS USA LLC,NO,332,Fabricated Metals,,,,,,,332812,,,,,,1319217854595,Naphthalene,NO,91203,13326,YES,TRI,NO,0,YES,R,Pounds,2.92,19.91,0,0,0,0,0,0,0,0,0,0,0,0,22.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4306.53,0,4306.53,0,0,0,0,0,0,0,0,4306.53,22.83,0,0,22.83,0,0,9952.97,4306.53,0,0,0,0,14282.33,,PRODUCTION,1
2019,93308BTZLB3050P,110000481639,SUEZ WATER TECHNOLOGIES & SOLUTIONS INC - BAKERSFIELD,3050 PEGASUS RD,BAKERSFIELD,KERN,CA,93308,,,35.43291,-119.06474,NAD83,SUEZ TREATMENT SOLUTIONS INC,63136592,SUEZ TREATMENT SOLUTIONS INC,NO,325,Chemicals,,,,,,,325998,,,,,,1319217886276,Sodium nitrite,NO,7632000,152058,NO,TRI,NO,2,NO,R,Pounds,5,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,6,,PRODUCTION,0.91
2019,91730SPRCT11200,110000477617,STEELSCAPE LLC,11200 ARROW RT,RANCHO CUCAMONGA,SAN BERNARDINO,CA,91730,,,34.09918,-117.56077,NAD83,NS BLUESCOPE HOLDINGS USA LLC,NA,NS BLUESCOPE HOLDINGS USA LLC,NO,332,Fabricated Metals,,,,,,,332812,,,,,,1319217854621,Lead compounds,NO,N420,650002,YES,PBT,YES,1,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.18,0,0,2.18,0,0,0,0,0,0,0,0,0,0,0,2.18,0,0,0,0,0,0,0,0,0,2.18,0,0,2.18,,PRODUCTION,1
2019,9006WGRDNP31WRS,110041626666,GARDENA PLANT 25,301 W. ROSECRANS,ROSEWOOD,LOS ANGELES,CA,90061,,,33.90337,-118.22784,NAD83,MCC DEVELOPMENT CORP,838030492,MCC DEVELOPMENT CORP,NO,327,Nonmetallic Mineral Product,,,,,,,327320,,,,,,1319218381477,Lead compounds,NO,N420,650002,YES,PBT,YES,1,NO,R,Pounds,12.74,0.00618,0,0,0,0,0,0,0,0,0,0,0,11.548,24.29418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.29418,0,0,24.29418,0,0,0,0,124.583,0,0,0,148.87718,,PRODUCTION,0.98
2019,93308BTZLB3050P,110000481639,SUEZ WATER TECHNOLOGIES & SOLUTIONS INC - BAKERSFIELD,3050 PEGASUS RD,BAKERSFIELD,KERN,CA,93308,,,35.43291,-119.06474,NAD83,SUEZ TREATMENT SOLUTIONS INC,63136592,SUEZ TREATMENT SOLUTIONS INC,NO,325,Chemicals,,,,,,,325998,,,,,,1319217886288,Zinc compounds,NO,N982,649699,NO,TRI,YES,1,NO,R,Pounds,5,4,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,0,0,0,0,0,0,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,909,0,0,9,900,0,0,0,0,0,0,0,909,,PRODUCTION,0.91
2019,93308TXCRF6451R,110017887330,ALON PETROLEUM BAKERSFIELD REFINERY AREAS 1 & 2,6451 ROSEDALE HWY,BAKERSFIELD,KERN,CA,93308,,,35.3825,-119.070556,NAD83,DELEK US HOLDINGS INC,48971797,DELEK US HOLDINGS INC,NO,324,Petroleum,,,,,,,324110,,,,,,1319217866920,Xylene (mixed isomers),NO,1330207,84970,YES,TRI,NO,0,NO,R,Pounds,9,7,0,0,0,35,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,51,0,0,0,0,0,0,0,0,51,,ACTIVITY,1
2019,90723WSTRN14066,110000476002,JANKOVICH CO PARAMOUNT FACILTY,14066 GARFIELD AVE,PARAMOUNT,LOS ANGELES,CA,90723,,,33.90574,-118.16889,NAD83,JANKOVICH CO,109112271,JANKOVICH CO,NO,4247,Petroleum Bulk Terminals,,,,,,,424710,,,,,,1319218495481,Toluene,NO,108883,25452,YES,TRI,NO,0,NO,R,Pounds,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,250,0,0,0,0,0,0,0,0,0,0,0,250,5,0,0,4,0,0,0,0,0,270,0,0,274,,PRODUCTION,0.92
2019,90723WSTRN14066,110000476002,JANKOVICH CO PARAMOUNT FACILTY,14066 GARFIELD AVE,PARAMOUNT,LOS ANGELES,CA,90723,,,33.90574,-118.16889,NAD83,JANKOVICH CO,109112271,JANKOVICH CO,NO,4247,Petroleum Bulk Terminals,,,,,,,424710,,,,,,1319218495467,n-Hexane,NO,110543,26740,YES,TRI,NO,0,NO,R,Pounds,0,250,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,250,0,0,0,0,0,0,0,0,0,0,0,250,250,0,0,109,0,0,0,0,0,77,0,0,186,,PRODUCTION,0.92
2019,93308TXCRF6451R,110017887330,ALON PETROLEUM BAKERSFIELD REFINERY AREAS 1 & 2,6451 ROSEDALE HWY,BAKERSFIELD,KERN,CA,93308,,,35.3825,-119.070556,NAD83,DELEK US HOLDINGS INC,48971797,DELEK US HOLDINGS INC,NO,324,Petroleum,,,,,,,324110,,,,,,1319217866755,Ammonia,NO,7664417,152389,NO,TRI,NO,0,NO,R,Pounds,0,0,0,0,0,1577,0,0,0,0,0,0,0,0,1577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1577,0,0,1577,0,0,0,0,0,0,0,0,1577,,ACTIVITY,1
2019,93308TXCRF6451R,110017887330,ALON PETROLEUM BAKERSFIELD REFINERY AREAS 1 & 2,6451 ROSEDALE HWY,BAKERSFIELD,KERN,CA,93308,,,35.3825,-119.070556,NAD83,DELEK US HOLDINGS INC,48971797,DELEK US HOLDINGS INC,NO,324,Petroleum,,,,,,,324110,,,,,,1319217866742,"1,2,4-Trimethylbenzene",NO,95636,16261,NO,TRI,NO,0,NO,R,Pounds,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54,0,0,0.54,0,0,0,0,0,0,0,0,0.54,,ACTIVITY,1
2019,93308TXCRF6451R,110017887330,ALON PETROLEUM BAKERSFIELD REFINERY AREAS 1 & 2,6451 ROSEDALE HWY,BAKERSFIELD,KERN,CA,93308,,,35.3825,-119.070556,NAD83,DELEK US HOLDINGS INC,48971797,DELEK US HOLDINGS INC,NO,324,Petroleum,,,,,,,324110,,,,,,1319217866781,Cyclohexane,NO,110827,27003,NO,TRI,NO,0,NO,R,Pounds,1,0,0,0,0,5,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,6,,ACTIVITY,1
2019,90723WSTRN14066,110000476002,JANKOVICH CO PARAMOUNT FACILTY,14066 GARFIELD AVE,PARAMOUNT,LOS ANGELES,CA,90723,,,33.90574,-118.16889,NAD83,JANKOVICH CO,109112271,JANKOVICH CO,NO,4247,Petroleum Bulk Terminals,,,,,,,424710,,,,,,1319218495529,Zinc compounds,NO,N982,649699,NO,TRI,YES,1,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,5,255,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,41,0,0,41,,PRODUCTION,1.06
2019,90723WSTRN14066,110000476002,JANKOVICH CO PARAMOUNT FACILTY,14066 GARFIELD AVE,PARAMOUNT,LOS ANGELES,CA,90723,,,33.90574,-118.16889,NAD83,JANKOVICH CO,109112271,JANKOVICH CO,NO,4247,Petroleum Bulk Terminals,,,,,,,424710,,,,,,1319218495442,Cumene,NO,98828,18309,YES,TRI,NO,0,YES,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,250,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,44,0,0,44,,PRODUCTION,0.92
2019,90723WSTRN14066,110000476002,JANKOVICH CO PARAMOUNT FACILTY,14066 GARFIELD AVE,PARAMOUNT,LOS ANGELES,CA,90723,,,33.90574,-118.16889,NAD83,JANKOVICH CO,109112271,JANKOVICH CO,NO,4247,Petroleum Bulk Terminals,,,,,,,424710,,,,,,1319218495505,"1,2,4-Trimethylbenzene",NO,95636,16261,NO,TRI,NO,0,NO,R,Pounds,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,250,0,0,0,0,0,0,0,0,0,0,0,250,5,0,0,1,0,0,0,0,0,105,0,0,106,,PRODUCTION,0.92
2019,93308TXCRF6451R,110017887330,ALON PETROLEUM BAKERSFIELD REFINERY AREAS 1 & 2,6451 ROSEDALE HWY,BAKERSFIELD,KERN,CA,93308,,,35.3825,-119.070556,NAD83,DELEK US HOLDINGS INC,48971797,DELEK US HOLDINGS INC,NO,324,Petroleum,,,,,,,324110,,,,,,1319217866906,Toluene,NO,108883,25452,YES,TRI,NO,0,NO,R,Pounds,18,11,0,0,0,6,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,35,0,0,0,0,0,0,0,0,35,,ACTIVITY,1
2019,90723WSTRN14066,110000476002,JANKOVICH CO PARAMOUNT FACILTY,14066 GARFIELD AVE,PARAMOUNT,LOS ANGELES,CA,90723,,,33.90574,-118.16889,NAD83,JANKOVICH CO,109112271,JANKOVICH CO,NO,4247,Petroleum Bulk Terminals,,,,,,,424710,,,,,,1319218495517,Polycyclic aromatic compounds,NO,N590,649749,YES,PBT,NO,0,YES,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0.1,0,0,0.1,,PRODUCTION,0.92
2019,93308TXCRF6451R,110017887330,ALON PETROLEUM BAKERSFIELD REFINERY AREAS 1 & 2,6451 ROSEDALE HWY,BAKERSFIELD,KERN,CA,93308,,,35.3825,-119.070556,NAD83,DELEK US HOLDINGS INC,48971797,DELEK US HOLDINGS INC,NO,324,Petroleum,,,,,,,324110,,,,,,1319217866805,Ethylbenzene,NO,100414,19406,YES,TRI,NO,0,YES,R,Pounds,5,114,0,0,0,5,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,124,0,0,0,0,0,0,0,0,124,,ACTIVITY,1
2019,93308TXCRF6451R,110017887330,ALON PETROLEUM BAKERSFIELD REFINERY AREAS 1 & 2,6451 ROSEDALE HWY,BAKERSFIELD,KERN,CA,93308,,,35.3825,-119.070556,NAD83,DELEK US HOLDINGS INC,48971797,DELEK US HOLDINGS INC,NO,324,Petroleum,,,,,,,324110,,,,,,1319217866868,Mercury,NO,7439976,149633,YES,PBT,YES,1,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37302,0.37302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37302,0.37302,0,0,0,0,0.37302,0,0,0,0,0,0,0.37302,,ACTIVITY,1
2019,90723WSTRN14066,110000476002,JANKOVICH CO PARAMOUNT FACILTY,14066 GARFIELD AVE,PARAMOUNT,LOS ANGELES,CA,90723,,,33.90574,-118.16889,NAD83,JANKOVICH CO,109112271,JANKOVICH CO,NO,4247,Petroleum Bulk Terminals,,,,,,,424710,,,,,,1319218495455,Ethylbenzene,NO,100414,19406,YES,TRI,NO,0,YES,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,250,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,45,0,0,45,,PRODUCTION,0.92
2019,93308TXCRF6451R,110017887330,ALON PETROLEUM BAKERSFIELD REFINERY AREAS 1 & 2,6451 ROSEDALE HWY,BAKERSFIELD,KERN,CA,93308,,,35.3825,-119.070556,NAD83,DELEK US HOLDINGS INC,48971797,DELEK US HOLDINGS INC,NO,324,Petroleum,,,,,,,324110,,,,,,1319217866779,Benzene,NO,71432,4754,YES,TRI,NO,0,YES,R,Pounds,16,14,0,0,0,12,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,42,0,0,0,0,0,0,0,0,42,,ACTIVITY,1
2019,90723WSTRN14066,110000476002,JANKOVICH CO PARAMOUNT FACILTY,14066 GARFIELD AVE,PARAMOUNT,LOS ANGELES,CA,90723,,,33.90574,-118.16889,NAD83,JANKOVICH CO,109112271,JANKOVICH CO,NO,4247,Petroleum Bulk Terminals,,,,,,,424710,,,,,,1319218495493,Xylene (mixed isomers),NO,1330207,84970,YES,TRI,NO,0,NO,R,Pounds,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,250,0,0,0,0,0,0,0,0,0,0,0,250,5,0,0,2,0,0,0,0,0,230,0,0,232,,PRODUCTION,0.92
2019,93308TXCRF6451R,110017887330,ALON PETROLEUM BAKERSFIELD REFINERY AREAS 1 & 2,6451 ROSEDALE HWY,BAKERSFIELD,KERN,CA,93308,,,35.3825,-119.070556,NAD83,DELEK US HOLDINGS INC,48971797,DELEK US HOLDINGS INC,NO,324,Petroleum,,,,,,,324110,,,,,,1319217866831,Lead compounds,NO,N420,650002,YES,PBT,YES,1,NO,R,Pounds,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.64908,5.64908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.64908,6.64908,0,0,1,0,5.64908,0,0,0,0,0,0,6.64908,,ACTIVITY,1
2019,90723WSTRN14066,110000476002,JANKOVICH CO PARAMOUNT FACILTY,14066 GARFIELD AVE,PARAMOUNT,LOS ANGELES,CA,90723,,,33.90574,-118.16889,NAD83,JANKOVICH CO,109112271,JANKOVICH CO,NO,4247,Petroleum Bulk Terminals,,,,,,,424710,,,,,,1319218495479,Naphthalene,NO,91203,13326,YES,TRI,NO,0,YES,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,250,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,29,0,0,29,,PRODUCTION,0.92
2019,93308TXCRF6451R,110017887330,ALON PETROLEUM BAKERSFIELD REFINERY AREAS 1 & 2,6451 ROSEDALE HWY,BAKERSFIELD,KERN,CA,93308,,,35.3825,-119.070556,NAD83,DELEK US HOLDINGS INC,48971797,DELEK US HOLDINGS INC,NO,324,Petroleum,,,,,,,324110,,,,,,1319217866882,n-Hexane,NO,110543,26740,YES,TRI,NO,0,NO,R,Pounds,118,3,0,0,0,1,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,122,0,0,0,0,0,0,0,0,122,,ACTIVITY,1
2019,9495WPTLMP27LAK,110070087650,PETALUMA POULTRY PROCESSING PLANT,2700 LAKEVILLE HWY,PETALUMA,SONOMA,CA,94954,,,38.23387,-122.60156,NAD83,PERDUE FARMS INC,22666820,PERDUE FARMS INC,NO,311,Food,,,,,,,311615,,,,,,1319218127886,Peracetic acid,NO,79210,7682,NO,TRI,NO,0,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,19219,0,19229,,PRODUCTION,0.83
2019,91730SPRCT11200,110000477617,STEELSCAPE LLC,11200 ARROW RT,RANCHO CUCAMONGA,SAN BERNARDINO,CA,91730,,,34.09918,-117.56077,NAD83,NS BLUESCOPE HOLDINGS USA LLC,NA,NS BLUESCOPE HOLDINGS USA LLC,NO,332,Fabricated Metals,,,,,,,332812,,,,,,1319217854619,Cumene,NO,98828,18309,YES,TRI,NO,0,YES,R,Pounds,1.21,8.25,0,0,0,0,0,0,0,0,0,0,0,0,9.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1783.83,0,1783.83,0,0,0,0,0,0,0,0,1783.83,9.46,0,0,9.46,0,0,4122.66,1783.83,0,0,0,0,5915.95,,PRODUCTION,1
